convolution_series,n_convolution,n_dense,dense_series,accuracy,f1_score
Fibonacci,14,5,Fibonacci,77.79189592,0.758823507
Fibonacci,14,6,Fibonacci,78.35182673,0.766332661
Fibonacci,14,7,Fibonacci,80.72464943,0.822173238
Fibonacci,14,8,Fibonacci,83.59109764,0.873005471
Fibonacci,14,9,Fibonacci,82.19315721,0.879701587
Fibonacci,14,10,Fibonacci,82.98190919,0.869166317
Fibonacci,14,11,Fibonacci,87.42800316,0.921651178
Fibonacci,14,12,Fibonacci,88.30002555,0.886950128
Fibonacci,14,13,Fibonacci,91.37179281,0.916139637
Fibonacci,14,14,Fibonacci,93.6019382,0.922784547
Fibonacci,14,15,Fibonacci,92.95847372,0.968134092
Fibonacci,15,5,Fibonacci,80.22295812,0.827049956
Fibonacci,15,6,Fibonacci,78.99072101,0.777107659
Fibonacci,15,7,Fibonacci,81.78730796,0.829642648
Fibonacci,15,8,Fibonacci,81.92283161,0.819609608
Fibonacci,15,9,Fibonacci,84.46930497,0.856257176
Fibonacci,15,10,Fibonacci,88.49173669,0.861752896
Fibonacci,15,11,Fibonacci,88.80932423,0.905838811
Fibonacci,15,12,Fibonacci,92.29645619,0.923839954
Fibonacci,15,13,Fibonacci,94.43913675,0.969855603
Fibonacci,15,14,Fibonacci,92.00608047,0.98096789
Fibonacci,15,15,Fibonacci,94.47726305,0.97931064
Fibonacci,5,5,Square,67.74393027,0.594072231
Fibonacci,5,6,Square,66.36331639,0.599653778
Fibonacci,5,7,Square,67.44053451,0.647590297
Fibonacci,5,8,Square,70.19975326,0.641957786
Fibonacci,5,9,Square,71.82485744,0.66287808
Fibonacci,5,10,Square,71.11239973,0.720042148
Fibonacci,5,11,Square,74.38938257,0.743877343
Fibonacci,5,12,Square,74.73428339,0.76354381
Fibonacci,5,13,Square,75.70744284,0.775639639
Fibonacci,5,14,Square,77.18566201,0.766397799
Fibonacci,5,15,Square,78.80835406,0.815742326
Fibonacci,6,5,Square,63.5407382,0.597845143
Fibonacci,6,6,Square,66.91026249,0.630473841
Fibonacci,6,7,Square,69.61479095,0.674296542
Fibonacci,6,8,Square,71.45328044,0.689947549
Fibonacci,6,9,Square,73.18649411,0.703961582
Fibonacci,6,10,Square,72.08488769,0.703405145
Fibonacci,6,11,Square,76.24316457,0.745949832
Fibonacci,6,12,Square,76.37915172,0.74048307
Fibonacci,6,13,Square,78.96109006,0.787462306
Fibonacci,6,14,Square,78.49658128,0.786695558
Fibonacci,6,15,Square,82.49116405,0.816393193
Fibonacci,7,5,Square,67.8896183,0.634063463
Fibonacci,7,6,Square,68.24411436,0.618901983
Fibonacci,7,7,Square,74.76682961,0.645025829
Fibonacci,7,8,Square,72.62809472,0.684182171
Fibonacci,7,9,Square,71.36072444,0.715812615
Fibonacci,7,10,Square,74.3793618,0.736577984
Fibonacci,7,11,Square,75.54517766,0.745272976
Fibonacci,7,12,Square,79.49706988,0.785602718
Fibonacci,7,13,Square,78.37412444,0.797689688
Fibonacci,7,14,Square,79.62639199,0.812523301
Fibonacci,7,15,Square,80.54363498,0.831902835
Fibonacci,8,5,Square,71.27165237,0.644412925
Fibonacci,8,6,Square,72.97210064,0.690645983
Fibonacci,8,7,Square,71.69167046,0.684196219
Fibonacci,8,8,Square,73.53721826,0.735084965
Fibonacci,8,9,Square,74.5949097,0.746862747
Fibonacci,8,10,Square,79.36425234,0.771735424
Fibonacci,8,11,Square,78.75351725,0.767652014
Fibonacci,8,12,Square,79.10295738,0.772888586
Fibonacci,8,13,Square,80.60628667,0.822262974
Fibonacci,8,14,Square,85.25420133,0.837020538
Fibonacci,8,15,Square,83.04745784,0.823966234
Fibonacci,9,5,Square,70.5411226,0.712853296
Fibonacci,9,6,Square,73.70933339,0.714458128
Fibonacci,9,7,Square,74.03643079,0.740511667
Fibonacci,9,8,Square,72.64094097,0.770920857
Fibonacci,9,9,Square,78.51921979,0.759917296
Fibonacci,9,10,Square,77.5889367,0.781151258
Fibonacci,9,11,Square,77.3546891,0.804189641
Fibonacci,9,12,Square,81.00433139,0.825341357
Fibonacci,9,13,Square,81.75849929,0.837734245
Fibonacci,9,14,Square,83.10862084,0.855418571
Fibonacci,9,15,Square,88.37136843,0.89116405
Fibonacci,10,5,Square,69.36495313,0.719992668
Fibonacci,10,6,Square,74.35494885,0.708500901
Fibonacci,10,7,Square,75.16507102,0.755345255
Fibonacci,10,8,Square,75.42420854,0.779053669
Fibonacci,10,9,Square,78.34250986,0.763796148
Fibonacci,10,10,Square,81.61343163,0.784859751
Fibonacci,10,11,Square,78.59219797,0.831028688
Fibonacci,10,12,Square,81.78510887,0.821583719
Fibonacci,10,13,Square,84.33061741,0.855726972
Fibonacci,10,14,Square,88.04986308,0.879416378
Fibonacci,10,15,Square,89.32475404,0.929222164
Fibonacci,11,5,Square,71.56522624,0.735020845
Fibonacci,11,6,Square,76.49543503,0.752443667
Fibonacci,11,7,Square,78.04558337,0.76365213
Fibonacci,11,8,Square,75.6115618,0.803908019
Fibonacci,11,9,Square,78.99620123,0.811878303
Fibonacci,11,10,Square,81.68833203,0.795587027
Fibonacci,11,11,Square,84.31771082,0.837835946
Fibonacci,11,12,Square,85.73363748,0.857053809
Fibonacci,11,13,Square,87.98153369,0.905704931
Fibonacci,11,14,Square,87.48082806,0.875857786
Fibonacci,11,15,Square,89.08651489,0.942639689
Fibonacci,12,5,Square,77.88955713,0.750085535
Fibonacci,12,6,Square,76.2166534,0.760301963
Fibonacci,12,7,Square,79.05163776,0.778178842
Fibonacci,12,8,Square,79.23850755,0.80434397
Fibonacci,12,9,Square,79.32838556,0.827840411
Fibonacci,12,10,Square,82.49942299,0.86510624
Fibonacci,12,11,Square,83.20831691,0.861234006
Fibonacci,12,12,Square,85.69713604,0.884097493
Fibonacci,12,13,Square,86.33353616,0.906911239
Fibonacci,12,14,Square,86.39038365,0.920761696
Fibonacci,12,15,Square,89.6037822,0.929309291
Fibonacci,13,5,Square,75.15400882,0.779185739
Fibonacci,13,6,Square,80.76659935,0.769343921
Fibonacci,13,7,Square,79.83578448,0.806020246
Fibonacci,13,8,Square,79.2333043,0.818696203
Fibonacci,13,9,Square,82.82402995,0.831042877
Fibonacci,13,10,Square,81.98154189,0.846315137
Fibonacci,13,11,Square,84.11875692,0.879256259
Fibonacci,13,12,Square,85.28574277,0.873578714
Fibonacci,13,13,Square,87.75670963,0.936133128
Fibonacci,13,14,Square,90.20861841,0.908198309
Fibonacci,13,15,Square,93.32708666,1.00147047
Fibonacci,14,5,Square,79.31961339,0.774784041
Fibonacci,14,6,Square,79.69556208,0.841162513
Fibonacci,14,7,Square,82.4530136,0.827984145
Fibonacci,14,8,Square,82.97904484,0.791721814
Fibonacci,14,9,Square,85.61062321,0.838365921
Fibonacci,14,10,Square,83.66632568,0.893122749
Fibonacci,14,11,Square,87.85335928,0.885440087
Fibonacci,14,12,Square,86.90057475,0.905157399
Fibonacci,14,13,Square,90.66588662,0.921476193
Fibonacci,14,14,Square,91.24971136,0.943150065
Fibonacci,14,15,Square,94.21493355,0.969882462
Fibonacci,15,5,Square,80.81493648,0.800774963
Fibonacci,15,6,Square,81.29793056,0.816601946
Fibonacci,15,7,Square,85.35345256,0.873261362
Fibonacci,15,8,Square,86.7019683,0.875600484
Fibonacci,15,9,Square,88.76456508,0.926172872
Fibonacci,15,10,Square,86.93965283,0.933190955
Fibonacci,15,11,Square,88.79310117,0.885100269
Fibonacci,15,12,Square,89.53042991,0.940867027
Fibonacci,15,13,Square,90.80119264,0.965377071
Fibonacci,15,14,Square,90.52848367,0.953574386
Fibonacci,15,15,Square,93.5479853,1.011883637
Fibonacci,5,5,Cube,65.1445,0.594325388
Fibonacci,5,6,Cube,64.67439193,0.610584121
Fibonacci,5,7,Cube,66.36242355,0.621032906
Fibonacci,5,8,Cube,67.40616171,0.682006428
Fibonacci,5,9,Cube,69.58290562,0.680649181
Fibonacci,5,10,Cube,71.87475173,0.688612678
Fibonacci,5,11,Cube,72.23298127,0.73702228
Fibonacci,5,12,Cube,72.52113987,0.726897153
Fibonacci,5,13,Cube,79.75733246,0.754096662
Fibonacci,5,14,Cube,80.97144525,0.78671346
Fibonacci,5,15,Cube,78.69960717,0.798182067
Fibonacci,6,5,Cube,63.96400695,0.611811673
Fibonacci,6,6,Cube,67.16337776,0.633032891
Fibonacci,6,7,Cube,69.02631894,0.652797844
Fibonacci,6,8,Cube,70.65141388,0.64476678
Fibonacci,6,9,Cube,71.43071347,0.737569522
Fibonacci,6,10,Cube,73.37712443,0.736093421
Fibonacci,6,11,Cube,74.95617585,0.7356501
Fibonacci,6,12,Cube,76.88882533,0.799970961
Fibonacci,6,13,Cube,76.30323111,0.768014599
Fibonacci,6,14,Cube,80.17358418,0.758860857
Fibonacci,6,15,Cube,80.61505401,0.790959291
Fibonacci,7,5,Cube,65.32005252,0.661810829
Fibonacci,7,6,Cube,68.6764113,0.638341891
Fibonacci,7,7,Cube,68.6428319,0.671862937
Fibonacci,7,8,Cube,69.13214093,0.711982484
Fibonacci,7,9,Cube,74.81802488,0.6824358
Fibonacci,7,10,Cube,77.30471896,0.757559869
Fibonacci,7,11,Cube,76.57817691,0.762188438
Fibonacci,7,12,Cube,78.51758825,0.748745967
Fibonacci,7,13,Cube,81.46837215,0.795096067
Fibonacci,7,14,Cube,82.00356782,0.802966602
Fibonacci,7,15,Cube,85.84094287,0.841551278
Fibonacci,8,5,Cube,69.67333343,0.661402771
Fibonacci,8,6,Cube,70.49599952,0.707885046
Fibonacci,8,7,Cube,73.47558588,0.713309568
Fibonacci,8,8,Cube,73.75866636,0.692684253
Fibonacci,8,9,Cube,76.10280862,0.745842449
Fibonacci,8,10,Cube,78.16006659,0.760968743
Fibonacci,8,11,Cube,78.22916525,0.774619032
Fibonacci,8,12,Cube,81.27297931,0.802003759
Fibonacci,8,13,Cube,80.83972943,0.791450453
Fibonacci,8,14,Cube,83.48774919,0.883501945
Fibonacci,8,15,Cube,83.59189363,0.878884056
Fibonacci,9,5,Cube,71.22992716,0.707050871
Fibonacci,9,6,Cube,74.51850948,0.688346852
Fibonacci,9,7,Cube,73.62314532,0.715253494
Fibonacci,9,8,Cube,75.10419341,0.718032159
Fibonacci,9,9,Cube,76.88782535,0.762207943
Fibonacci,9,10,Cube,79.21225614,0.81553526
Fibonacci,9,11,Cube,79.89439853,0.827123357
Fibonacci,9,12,Cube,79.61191644,0.792105155
Fibonacci,9,13,Cube,83.75689183,0.85517806
Fibonacci,9,14,Cube,83.30813129,0.873507869
Fibonacci,9,15,Cube,84.02248571,0.892957453
Fibonacci,10,5,Cube,75.38481683,0.701863376
Fibonacci,10,6,Cube,75.0619643,0.726505538
Fibonacci,10,7,Cube,78.07732469,0.744792725
Fibonacci,10,8,Cube,76.21432305,0.749639256
Fibonacci,10,9,Cube,78.66693161,0.794668345
Fibonacci,10,10,Cube,80.92832715,0.783227554
Fibonacci,10,11,Cube,82.48215366,0.820376085
Fibonacci,10,12,Cube,83.45976182,0.83107035
Fibonacci,10,13,Cube,85.11978441,0.865395677
Fibonacci,10,14,Cube,86.25977741,0.915749419
Fibonacci,10,15,Cube,89.32487848,0.913180506
Fibonacci,11,5,Cube,72.76922179,0.677839014
Fibonacci,11,6,Cube,72.80823324,0.731294488
Fibonacci,11,7,Cube,80.10751091,0.769153393
Fibonacci,11,8,Cube,76.55832554,0.799529583
Fibonacci,11,9,Cube,79.37107719,0.801581528
Fibonacci,11,10,Cube,83.22775316,0.816409332
Fibonacci,11,11,Cube,84.64136455,0.824304005
Fibonacci,11,12,Cube,82.50995166,0.870802287
Fibonacci,11,13,Cube,84.63144459,0.867134245
Fibonacci,11,14,Cube,89.92793542,0.899612281
Fibonacci,11,15,Cube,89.97926659,0.91210363
Fibonacci,12,5,Cube,76.14398038,0.785249751
Fibonacci,12,6,Cube,74.93703425,0.774906227
Fibonacci,12,7,Cube,79.31630902,0.785683911
Fibonacci,12,8,Cube,79.65959556,0.807498457
Fibonacci,12,9,Cube,81.44779478,0.826383522
Fibonacci,12,10,Cube,83.23295775,0.821978898
Fibonacci,12,11,Cube,85.03344127,0.858831133
Fibonacci,12,12,Cube,84.89207111,0.870189744
Fibonacci,12,13,Cube,87.86532433,0.89115299
Fibonacci,12,14,Cube,90.76901133,0.907398854
Fibonacci,12,15,Cube,93.36722536,0.943016614
Fibonacci,13,5,Cube,75.85943079,0.786657709
Fibonacci,13,6,Cube,74.99585373,0.786380496
Fibonacci,13,7,Cube,81.66949483,0.745276014
Fibonacci,13,8,Cube,83.56014012,0.815364905
Fibonacci,13,9,Cube,80.92356505,0.827149151
Fibonacci,13,10,Cube,84.2363662,0.893138574
Fibonacci,13,11,Cube,88.5333781,0.881996095
Fibonacci,13,12,Cube,87.15299173,0.914575526
Fibonacci,13,13,Cube,91.66963981,0.926451432
Fibonacci,13,14,Cube,86.2365715,0.919816448
Fibonacci,13,15,Cube,92.77811503,0.930176834
Fibonacci,14,5,Cube,79.64030562,0.738903862
Fibonacci,14,6,Cube,81.84962119,0.788217995
Fibonacci,14,7,Cube,82.81001846,0.808200433
Fibonacci,14,8,Cube,81.30997091,0.878154877
Fibonacci,14,9,Cube,84.68886942,0.886797722
Fibonacci,14,10,Cube,86.67634722,0.871478011
Fibonacci,14,11,Cube,87.21873217,0.907244057
Fibonacci,14,12,Cube,88.73632181,0.944599095
Fibonacci,14,13,Cube,91.16616919,0.957848124
Fibonacci,14,14,Cube,90.32755499,0.968840993
Fibonacci,14,15,Cube,92.99381584,0.997381798
Fibonacci,15,5,Cube,77.7637993,0.79787411
Fibonacci,15,6,Cube,80.96704537,0.815134666
Fibonacci,15,7,Cube,80.65781681,0.864501865
Fibonacci,15,8,Cube,83.31439459,0.889930108
Fibonacci,15,9,Cube,85.03140783,0.886785829
Fibonacci,15,10,Cube,88.78365281,0.887314417
Fibonacci,15,11,Cube,91.88705754,0.936328374
Fibonacci,15,12,Cube,91.36831243,0.912033464
Fibonacci,15,13,Cube,92.65369187,0.973591591
Fibonacci,15,14,Cube,91.48913609,0.981471087
Fibonacci,15,15,Cube,93.70616843,1.012722953
Fibonacci,5,5,Prime Numbers,66.858574,0.595821365
Fibonacci,5,6,Prime Numbers,64.71582966,0.610907995
Fibonacci,5,7,Prime Numbers,67.99428922,0.625671578
Fibonacci,5,8,Prime Numbers,67.70186849,0.691629489
Fibonacci,5,9,Prime Numbers,72.66614875,0.689786025
Fibonacci,5,10,Prime Numbers,73.87814568,0.737722867
Fibonacci,5,11,Prime Numbers,72.00794301,0.681560296
Fibonacci,5,12,Prime Numbers,75.60950175,0.73791141
Fibonacci,5,13,Prime Numbers,75.25809703,0.784473946
Fibonacci,5,14,Prime Numbers,78.91630141,0.744078525
Fibonacci,5,15,Prime Numbers,78.19122919,0.826257722
Fibonacci,6,5,Prime Numbers,67.11399546,0.626161603
Fibonacci,6,6,Prime Numbers,65.66596755,0.658878022
Fibonacci,6,7,Prime Numbers,70.86292416,0.623741327
Fibonacci,6,8,Prime Numbers,68.04288509,0.712160332
Fibonacci,6,9,Prime Numbers,72.38694629,0.662403752
Fibonacci,6,10,Prime Numbers,72.92173565,0.722307419
Fibonacci,6,11,Prime Numbers,73.25201613,0.751017395
Fibonacci,6,12,Prime Numbers,74.60310299,0.796022802
Fibonacci,6,13,Prime Numbers,77.61324079,0.797079153
Fibonacci,6,14,Prime Numbers,81.38557098,0.845297314
Fibonacci,6,15,Prime Numbers,80.58366903,0.834124961
Fibonacci,7,5,Prime Numbers,67.00883592,0.634782382
Fibonacci,7,6,Prime Numbers,70.03028427,0.658617719
Fibonacci,7,7,Prime Numbers,70.07317243,0.66328113
Fibonacci,7,8,Prime Numbers,71.48014928,0.713108201
Fibonacci,7,9,Prime Numbers,71.3133881,0.731811281
Fibonacci,7,10,Prime Numbers,80.37790974,0.711370651
Fibonacci,7,11,Prime Numbers,78.9936142,0.743068802
Fibonacci,7,12,Prime Numbers,78.67487255,0.774740532
Fibonacci,7,13,Prime Numbers,80.63949611,0.830276944
Fibonacci,7,14,Prime Numbers,82.83551353,0.804417253
Fibonacci,7,15,Prime Numbers,84.99791411,0.883498772
Fibonacci,8,5,Prime Numbers,68.5525833,0.642304162
Fibonacci,8,6,Prime Numbers,69.51928748,0.654870104
Fibonacci,8,7,Prime Numbers,72.19048765,0.691985785
Fibonacci,8,8,Prime Numbers,72.11272672,0.696246311
Fibonacci,8,9,Prime Numbers,76.35129548,0.719298443
Fibonacci,8,10,Prime Numbers,76.84325975,0.718809309
Fibonacci,8,11,Prime Numbers,77.83745835,0.796745812
Fibonacci,8,12,Prime Numbers,79.29481563,0.76609529
Fibonacci,8,13,Prime Numbers,82.5622286,0.797658161
Fibonacci,8,14,Prime Numbers,84.53392289,0.821523387
Fibonacci,8,15,Prime Numbers,84.97632671,0.876875501
Fibonacci,9,5,Prime Numbers,70.77035462,0.644112963
Fibonacci,9,6,Prime Numbers,72.77554751,0.690721765
Fibonacci,9,7,Prime Numbers,72.71777286,0.726223944
Fibonacci,9,8,Prime Numbers,76.45458905,0.746383918
Fibonacci,9,9,Prime Numbers,76.8779339,0.772055488
Fibonacci,9,10,Prime Numbers,80.24800279,0.784059724
Fibonacci,9,11,Prime Numbers,82.7573654,0.795609437
Fibonacci,9,12,Prime Numbers,81.83694219,0.832531133
Fibonacci,9,13,Prime Numbers,84.2993146,0.864152751
Fibonacci,9,14,Prime Numbers,84.58862432,0.860874631
Fibonacci,9,15,Prime Numbers,87.3687336,0.893026222
Fibonacci,10,5,Prime Numbers,74.83269012,0.701570664
Fibonacci,10,6,Prime Numbers,75.37931205,0.717054363
Fibonacci,10,7,Prime Numbers,75.1625559,0.720765379
Fibonacci,10,8,Prime Numbers,77.06192007,0.804419555
Fibonacci,10,9,Prime Numbers,78.81713598,0.792642236
Fibonacci,10,10,Prime Numbers,78.24884229,0.804763917
Fibonacci,10,11,Prime Numbers,80.53215045,0.801554109
Fibonacci,10,12,Prime Numbers,80.69880015,0.856542874
Fibonacci,10,13,Prime Numbers,84.13362642,0.843599177
Fibonacci,10,14,Prime Numbers,88.84755329,0.853097903
Fibonacci,10,15,Prime Numbers,89.93810946,0.889808732
Fibonacci,11,5,Prime Numbers,75.08947832,0.698454697
Fibonacci,11,6,Prime Numbers,73.96320902,0.757687015
Fibonacci,11,7,Prime Numbers,73.89316127,0.752610144
Fibonacci,11,8,Prime Numbers,79.30612992,0.763350994
Fibonacci,11,9,Prime Numbers,80.44542606,0.804077048
Fibonacci,11,10,Prime Numbers,83.98436276,0.802188975
Fibonacci,11,11,Prime Numbers,82.10666673,0.848684317
Fibonacci,11,12,Prime Numbers,83.01453756,0.868713608
Fibonacci,11,13,Prime Numbers,87.29854606,0.903165208
Fibonacci,11,14,Prime Numbers,85.38598032,0.922289319
Fibonacci,11,15,Prime Numbers,89.19725205,0.904691499
Fibonacci,12,5,Prime Numbers,79.33401295,0.715387414
Fibonacci,12,6,Prime Numbers,78.0060554,0.740010831
Fibonacci,12,7,Prime Numbers,77.04863807,0.797554377
Fibonacci,12,8,Prime Numbers,79.29826298,0.819184755
Fibonacci,12,9,Prime Numbers,82.2216386,0.846178593
Fibonacci,12,10,Prime Numbers,81.76242382,0.84078445
Fibonacci,12,11,Prime Numbers,84.68221357,0.880424764
Fibonacci,12,12,Prime Numbers,83.15597632,0.90544535
Fibonacci,12,13,Prime Numbers,88.57013218,0.907583291
Fibonacci,12,14,Prime Numbers,89.67847114,0.920760988
Fibonacci,12,15,Prime Numbers,88.73857658,0.986356705
Fibonacci,13,5,Prime Numbers,74.31553646,0.759088262
Fibonacci,13,6,Prime Numbers,77.12590498,0.764933428
Fibonacci,13,7,Prime Numbers,79.00228918,0.791533514
Fibonacci,13,8,Prime Numbers,80.18767927,0.849534511
Fibonacci,13,9,Prime Numbers,82.26594919,0.856595849
Fibonacci,13,10,Prime Numbers,86.02286506,0.883239338
Fibonacci,13,11,Prime Numbers,84.40070541,0.902770186
Fibonacci,13,12,Prime Numbers,88.01274379,0.883259779
Fibonacci,13,13,Prime Numbers,86.71853043,0.918041977
Fibonacci,13,14,Prime Numbers,92.76060268,0.952606101
Fibonacci,13,15,Prime Numbers,91.86704544,0.976907743
Fibonacci,14,5,Prime Numbers,80.21483837,0.793107645
Fibonacci,14,6,Prime Numbers,80.22922483,0.811767109
Fibonacci,14,7,Prime Numbers,82.4856177,0.798963033
Fibonacci,14,8,Prime Numbers,83.33605075,0.82740608
Fibonacci,14,9,Prime Numbers,83.91175872,0.851827302
Fibonacci,14,10,Prime Numbers,87.75833812,0.925003531
Fibonacci,14,11,Prime Numbers,86.59577536,0.897221096
Fibonacci,14,12,Prime Numbers,89.80397584,0.882840226
Fibonacci,14,13,Prime Numbers,91.66710404,0.925344145
Fibonacci,14,14,Prime Numbers,90.31539669,0.951212219
Fibonacci,14,15,Prime Numbers,93.97023679,0.975557117
Fibonacci,15,5,Prime Numbers,80.91893604,0.786345384
Fibonacci,15,6,Prime Numbers,84.86381977,0.837717209
Fibonacci,15,7,Prime Numbers,83.34561322,0.830262593
Fibonacci,15,8,Prime Numbers,86.1181967,0.847403309
Fibonacci,15,9,Prime Numbers,82.54330232,0.89284505
Fibonacci,15,10,Prime Numbers,89.76314022,0.877820192
Fibonacci,15,11,Prime Numbers,91.44816149,0.879823145
Fibonacci,15,12,Prime Numbers,92.03959917,0.956990866
Fibonacci,15,13,Prime Numbers,88.61447615,0.94557668
Fibonacci,15,14,Prime Numbers,90.98453246,0.956962385
Fibonacci,15,15,Prime Numbers,95.05159454,0.997754738
Fibonacci,5,5,Ramanujan Summation,66.4693845,0.632912595
Fibonacci,5,6,Ramanujan Summation,65.90469096,0.621460572
Fibonacci,5,7,Ramanujan Summation,69.764114,0.626992776
Fibonacci,5,8,Ramanujan Summation,68.67788968,0.616543464
